				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	96.8310	0.0000	98.2456	
PARTITION (0,1)	98.2456	0.0000	96.8310	
PARTITION (1,0)	96.8310	0.0156	95.7895	
PARTITION (1,1)	95.7895	0.0156	96.8310	
PARTITION (2,0)	96.8310	0.0000	94.0351	
PARTITION (2,1)	94.0351	0.0000	96.8310	
PARTITION (3,0)	95.7747	0.0000	92.2807	
PARTITION (3,1)	92.2807	0.0156	95.7747	
PARTITION (4,0)	95.0704	0.0000	96.4912	
PARTITION (4,1)	96.4912	0.0000	95.0704	
MEAN			95.8180	0.0047	95.8180	
STDEV			1.6026	0.0071	1.6026	
