				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	78.8462	0.0000	85.5769	
PARTITION (0,1)	84.6154	0.0000	79.8077	
PARTITION (1,0)	86.5385	0.0000	78.8462	
PARTITION (1,1)	77.8846	0.0156	85.5769	
PARTITION (2,0)	84.6154	0.0000	80.7692	
PARTITION (2,1)	80.7692	0.0000	84.6154	
PARTITION (3,0)	84.6154	0.0000	84.6154	
PARTITION (3,1)	84.6154	0.0000	83.6538	
PARTITION (4,0)	78.8462	0.0156	90.3846	
PARTITION (4,1)	89.4231	0.0000	80.7692	
MEAN			83.0769	0.0031	83.4615	
STDEV			3.6030	0.0062	3.2976	
