				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	82.6087	0.0000	81.3043	
PARTITION (0,1)	80.4348	0.0000	81.3043	
PARTITION (1,0)	82.6087	0.0000	88.6957	
PARTITION (1,1)	83.4783	0.0000	80.4348	
PARTITION (2,0)	83.9130	0.0000	85.6522	
PARTITION (2,1)	86.9565	0.0000	84.7826	
PARTITION (3,0)	76.9565	0.0000	84.7826	
PARTITION (3,1)	88.6957	0.0000	79.1304	
PARTITION (4,0)	82.1739	0.0000	83.0435	
PARTITION (4,1)	80.0000	0.0000	85.2174	
MEAN			82.7826	0.0000	83.4348	
STDEV			3.1903	0.0000	2.7597	
