				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	95.4225	0.0000	95.4386	
PARTITION (0,1)	95.4386	0.0000	95.4225	
PARTITION (1,0)	95.4225	0.0000	95.4386	
PARTITION (1,1)	95.4386	0.0156	95.4225	
PARTITION (2,0)	93.6620	0.0156	95.4386	
PARTITION (2,1)	95.4386	0.0000	93.6620	
PARTITION (3,0)	94.7183	0.0000	95.4386	
PARTITION (3,1)	95.4386	0.0000	94.7183	
PARTITION (4,0)	97.8873	0.0156	93.6842	
PARTITION (4,1)	93.6842	0.0000	97.8873	
MEAN			95.2551	0.0047	95.2551	
STDEV			1.1145	0.0071	1.1145	
