				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	93.3099	3.8688	96.4912	
PARTITION (0,1)	95.0877	6.2244	96.1268	
PARTITION (1,0)	94.7183	5.5224	98.9474	
PARTITION (1,1)	96.1404	4.3836	95.7747	
PARTITION (2,0)	95.4225	5.7252	96.1404	
PARTITION (2,1)	94.7368	4.3836	96.8310	
PARTITION (3,0)	95.0704	7.7376	97.1930	
PARTITION (3,1)	95.4386	6.4116	96.8310	
PARTITION (4,0)	96.1268	5.5380	96.1404	
PARTITION (4,1)	94.7368	4.2276	98.2394	
MEAN			95.0788	5.4023	96.8715	
STDEV			0.7737	1.1442	0.9627	
