				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	94.7183	0.0000	94.0351	
PARTITION (0,1)	94.7368	0.0156	95.0704	
PARTITION (1,0)	93.6620	0.0156	96.1404	
PARTITION (1,1)	96.4912	0.0156	94.0141	
PARTITION (2,0)	96.1268	0.0156	92.6316	
PARTITION (2,1)	93.6842	0.0000	96.1268	
PARTITION (3,0)	94.0141	0.0156	96.8421	
PARTITION (3,1)	96.1404	0.0000	94.0141	
PARTITION (4,0)	94.7183	0.0156	94.7368	
PARTITION (4,1)	94.0351	0.0000	95.0704	
MEAN			94.8327	0.0094	94.8682	
STDEV			1.0078	0.0076	1.1981	
