				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	83.4783	9.3912	89.5652	
PARTITION (0,1)	83.0435	10.5924	90.4348	
PARTITION (1,0)	85.2174	23.1036	90.0000	
PARTITION (1,1)	83.9130	18.3612	91.7391	
PARTITION (2,0)	85.2174	12.1524	90.4348	
PARTITION (2,1)	83.9130	12.1524	90.8696	
PARTITION (3,0)	86.9565	13.3068	85.2174	
PARTITION (3,1)	78.6957	11.7468	93.9130	
PARTITION (4,0)	80.8696	8.9856	91.7391	
PARTITION (4,1)	83.9130	19.5312	91.3043	
MEAN			83.5217	13.9324	90.5217	
STDEV			2.2035	4.5036	2.1100	
