				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	94.3662	3.6816	96.8421	
PARTITION (0,1)	95.0877	4.0404	96.1268	
PARTITION (1,0)	93.6620	3.8532	96.8421	
PARTITION (1,1)	95.7895	5.1324	95.0704	
PARTITION (2,0)	95.7747	5.1636	95.0877	
PARTITION (2,1)	93.3333	3.8376	97.1831	
PARTITION (3,0)	95.0704	3.8688	97.5439	
PARTITION (3,1)	95.4386	3.8532	95.4225	
PARTITION (4,0)	93.6620	5.3352	96.4912	
PARTITION (4,1)	95.4386	5.6940	96.8310	
MEAN			94.7623	4.4460	96.3441	
STDEV			0.8844	0.7409	0.8362	
