				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	78.8462	0.0000	83.6538	
PARTITION (0,1)	84.6154	0.0000	78.8462	
PARTITION (1,0)	84.6154	0.0000	82.6923	
PARTITION (1,1)	82.6923	0.0000	85.5769	
PARTITION (2,0)	76.9231	0.0000	85.5769	
PARTITION (2,1)	86.5385	0.0000	76.9231	
PARTITION (3,0)	80.7692	0.0000	82.6923	
PARTITION (3,1)	81.7308	0.0156	79.8077	
PARTITION (4,0)	85.5769	0.0000	87.5000	
PARTITION (4,1)	87.5000	0.0000	85.5769	
MEAN			82.9808	0.0016	82.8846	
STDEV			3.2480	0.0047	3.2409	
