				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	82.6087	0.0156	83.9130	
PARTITION (0,1)	83.9130	0.0156	82.6087	
PARTITION (1,0)	83.9130	0.0156	80.8696	
PARTITION (1,1)	80.8696	0.0156	83.9130	
PARTITION (2,0)	83.0435	0.0000	81.3043	
PARTITION (2,1)	81.3043	0.0000	83.0435	
PARTITION (3,0)	88.2609	0.0000	79.1304	
PARTITION (3,1)	79.1304	0.0000	88.2609	
PARTITION (4,0)	80.4348	0.0000	87.8261	
PARTITION (4,1)	87.8261	0.0156	80.4348	
MEAN			83.1304	0.0078	83.1304	
STDEV			2.8564	0.0078	2.8564	
