				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	77.8846	0.0000	84.6154	
PARTITION (0,1)	84.6154	0.0000	77.8846	
PARTITION (1,0)	85.5769	0.0000	82.6923	
PARTITION (1,1)	82.6923	0.0000	85.5769	
PARTITION (2,0)	77.8846	0.0156	85.5769	
PARTITION (2,1)	85.5769	0.0000	77.8846	
PARTITION (3,0)	79.8077	0.0000	81.7308	
PARTITION (3,1)	81.7308	0.0000	79.8077	
PARTITION (4,0)	85.5769	0.0000	86.5385	
PARTITION (4,1)	86.5385	0.0000	85.5769	
MEAN			82.7885	0.0016	82.7885	
STDEV			3.1438	0.0047	3.1438	
