				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	96.8310	3.8688	98.5965	
PARTITION (0,1)	98.2456	6.9420	97.1831	
PARTITION (1,0)	96.4789	3.8844	97.1930	
PARTITION (1,1)	96.8421	4.1964	97.1831	
PARTITION (2,0)	97.1831	4.6020	96.1404	
PARTITION (2,1)	92.6316	4.0404	97.8873	
PARTITION (3,0)	95.4225	4.4148	95.0877	
PARTITION (3,1)	91.9298	5.3196	96.4789	
PARTITION (4,0)	95.4225	3.8844	97.1930	
PARTITION (4,1)	96.1404	4.2120	96.1268	
MEAN			95.7128	4.5365	96.9070	
STDEV			1.8931	0.9046	0.9396	
