				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	79.8077	2.2464	88.4615	
PARTITION (0,1)	83.6538	2.0748	83.6538	
PARTITION (1,0)	86.5385	3.4164	86.5385	
PARTITION (1,1)	75.0000	2.0748	93.2692	
PARTITION (2,0)	84.6154	2.5116	85.5769	
PARTITION (2,1)	80.7692	1.9656	87.5000	
PARTITION (3,0)	84.6154	1.8720	87.5000	
PARTITION (3,1)	83.6538	3.0420	89.4231	
PARTITION (4,0)	78.8462	1.8876	91.3462	
PARTITION (4,1)	90.3846	1.8876	82.6923	
MEAN			82.7885	2.2979	87.5962	
STDEV			4.1121	0.5080	3.0845	
