				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	84.3478	0.0156	77.3913	
PARTITION (0,1)	77.3913	0.0000	84.3478	
PARTITION (1,0)	83.4783	0.0000	86.5217	
PARTITION (1,1)	86.5217	0.0000	83.4783	
PARTITION (2,0)	81.7391	0.0000	85.6522	
PARTITION (2,1)	85.6522	0.0000	81.7391	
PARTITION (3,0)	80.4348	0.0000	84.3478	
PARTITION (3,1)	84.3478	0.0000	80.4348	
PARTITION (4,0)	82.6087	0.0000	82.6087	
PARTITION (4,1)	82.6087	0.0156	82.6087	
MEAN			82.9130	0.0031	82.9130	
STDEV			2.5131	0.0062	2.5131	
