				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	80.7692	0.0000	78.8462	
PARTITION (0,1)	77.8846	0.0000	80.7692	
PARTITION (1,0)	79.8077	0.0000	80.7692	
PARTITION (1,1)	79.8077	0.0000	81.7308	
PARTITION (2,0)	81.7308	0.0000	75.9615	
PARTITION (2,1)	75.0000	0.0000	80.7692	
PARTITION (3,0)	82.6923	0.0000	75.9615	
PARTITION (3,1)	78.8462	0.0000	82.6923	
PARTITION (4,0)	86.5385	0.0000	80.7692	
PARTITION (4,1)	77.8846	0.0000	85.5769	
MEAN			80.0962	0.0000	80.3846	
STDEV			2.9808	0.0000	2.7600	
