				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	92.2535	0.0000	95.4386	
PARTITION (0,1)	94.7368	0.0000	94.3662	
PARTITION (1,0)	94.0141	0.0000	95.4386	
PARTITION (1,1)	95.0877	0.0000	95.0704	
PARTITION (2,0)	95.7747	0.0000	94.3860	
PARTITION (2,1)	95.0877	0.0000	96.1268	
PARTITION (3,0)	95.7747	0.0000	94.7368	
PARTITION (3,1)	96.1404	0.0000	95.7747	
PARTITION (4,0)	97.8873	0.0000	95.7895	
PARTITION (4,1)	95.4386	0.0000	97.1831	
MEAN			95.2195	0.0000	95.4311	
STDEV			1.3838	0.0000	0.8149	
