				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	94.7183	0.0000	95.4386	
PARTITION (0,1)	95.4386	0.0156	94.7183	
PARTITION (1,0)	94.3662	0.0156	94.0351	
PARTITION (1,1)	94.0351	0.0156	94.3662	
PARTITION (2,0)	95.7747	0.0000	95.7895	
PARTITION (2,1)	95.7895	0.0000	95.7747	
PARTITION (3,0)	97.5352	0.0000	93.6842	
PARTITION (3,1)	93.6842	0.0156	97.5352	
PARTITION (4,0)	93.6620	0.0156	95.7895	
PARTITION (4,1)	95.7895	0.0000	93.6620	
MEAN			95.0793	0.0078	95.0793	
STDEV			1.1546	0.0078	1.1546	
