				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	82.6923	0.0000	81.7308	
PARTITION (0,1)	81.7308	0.0000	82.6923	
PARTITION (1,0)	79.8077	0.0000	82.6923	
PARTITION (1,1)	82.6923	0.0000	79.8077	
PARTITION (2,0)	85.5769	0.0000	79.8077	
PARTITION (2,1)	79.8077	0.0000	85.5769	
PARTITION (3,0)	80.7692	0.0000	89.4231	
PARTITION (3,1)	89.4231	0.0000	80.7692	
PARTITION (4,0)	85.5769	0.0000	82.6923	
PARTITION (4,1)	82.6923	0.0000	85.5769	
MEAN			83.0769	0.0000	83.0769	
STDEV			2.8590	0.0000	2.8590	
