				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	93.3099	4.1340	96.4912	
PARTITION (0,1)	95.0877	6.5832	96.1268	
PARTITION (1,0)	94.7183	5.8500	98.9474	
PARTITION (1,1)	97.1930	5.0388	96.1268	
PARTITION (2,0)	95.7747	6.1152	96.8421	
PARTITION (2,1)	94.7368	4.5240	96.8310	
PARTITION (3,0)	95.0704	8.1432	97.1930	
PARTITION (3,1)	95.4386	6.5676	96.8310	
PARTITION (4,0)	96.1268	5.6628	96.1404	
PARTITION (4,1)	94.7368	4.2900	98.2394	
MEAN			95.2193	5.6909	96.9769	
STDEV			0.9733	1.1814	0.8921	
