				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	82.6087	0.0156	84.3478	
PARTITION (0,1)	82.6087	0.0000	83.9130	
PARTITION (1,0)	86.0870	0.0156	83.4783	
PARTITION (1,1)	83.4783	0.0156	83.9130	
PARTITION (2,0)	82.1739	0.0156	84.3478	
PARTITION (2,1)	85.2174	0.0000	82.1739	
PARTITION (3,0)	81.3043	0.0156	83.0435	
PARTITION (3,1)	82.1739	0.0156	82.6087	
PARTITION (4,0)	80.0000	0.0156	81.7391	
PARTITION (4,1)	81.7391	0.0156	80.8696	
MEAN			82.7391	0.0125	83.0435	
STDEV			1.7069	0.0062	1.1176	
