				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	94.0141	5.8032	96.8421	
PARTITION (0,1)	95.7895	6.2556	96.4789	
PARTITION (1,0)	94.3662	4.6020	96.4912	
PARTITION (1,1)	94.7368	6.4428	96.1268	
PARTITION (2,0)	96.1268	5.1948	96.4912	
PARTITION (2,1)	95.4386	4.2276	97.1831	
PARTITION (3,0)	96.8310	5.1792	95.0877	
PARTITION (3,1)	92.9825	5.3196	98.5916	
PARTITION (4,0)	94.7183	8.5176	97.8947	
PARTITION (4,1)	96.4912	4.4304	94.7183	
MEAN			95.1495	5.5973	96.5906	
STDEV			1.1414	1.1984	1.1013	
