				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	82.6923	2.5272	83.6538	
PARTITION (0,1)	82.6923	2.0748	86.5385	
PARTITION (1,0)	78.8462	4.0560	89.4231	
PARTITION (1,1)	83.6538	2.6208	84.6154	
PARTITION (2,0)	86.5385	2.7768	83.6538	
PARTITION (2,1)	80.7692	1.9812	89.4231	
PARTITION (3,0)	80.7692	2.2620	90.3846	
PARTITION (3,1)	88.4615	4.2276	84.6154	
PARTITION (4,0)	83.6538	2.9484	89.4231	
PARTITION (4,1)	82.6923	1.8876	86.5385	
MEAN			83.0769	2.7362	86.8269	
STDEV			2.6579	0.7760	2.5094	
