				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	78.8462	2.4960	90.3846	
PARTITION (0,1)	87.5000	2.4492	80.7692	
PARTITION (1,0)	83.6538	2.2308	91.3462	
PARTITION (1,1)	86.5385	2.6520	87.5000	
PARTITION (2,0)	80.7692	1.8252	82.6923	
PARTITION (2,1)	82.6923	3.1822	85.5769	
PARTITION (3,0)	83.6538	1.9354	87.5000	
PARTITION (3,1)	83.6538	1.8252	84.6154	
PARTITION (4,0)	79.8077	1.8916	91.3462	
PARTITION (4,1)	89.4231	1.8886	80.7692	
MEAN			83.6538	2.2376	86.2500	
STDEV			3.2179	0.4300	3.8474	
