				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	95.7747	0.0156	96.4912	
PARTITION (0,1)	96.8421	0.0156	95.7747	
PARTITION (1,0)	94.0141	0.0000	93.6842	
PARTITION (1,1)	93.6842	0.0156	94.7183	
PARTITION (2,0)	94.0141	0.0000	95.7895	
PARTITION (2,1)	95.7895	0.0156	94.3662	
PARTITION (3,0)	94.7183	0.0156	95.4386	
PARTITION (3,1)	95.0877	0.0156	94.3662	
PARTITION (4,0)	96.8310	0.0156	97.5439	
PARTITION (4,1)	97.5439	0.0156	95.7747	
MEAN			95.4299	0.0125	95.3947	
STDEV			1.2790	0.0062	1.0848	
