				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	95.7747	10.4900	97.1930	
PARTITION (0,1)	94.7368	4.8360	97.1831	
PARTITION (1,0)	95.0704	6.5052	96.1404	
PARTITION (1,1)	94.0351	4.2120	96.1268	
PARTITION (2,0)	94.0141	3.9488	96.8421	
PARTITION (2,1)	95.0877	5.9632	95.7747	
PARTITION (3,0)	95.0704	3.9468	96.8421	
PARTITION (3,1)	95.4386	3.9156	96.4789	
PARTITION (4,0)	96.8310	4.8672	97.5439	
PARTITION (4,1)	96.8421	4.8672	97.1831	
MEAN			95.2901	5.3552	96.7308	
STDEV			0.9328	1.9012	0.5475	
