				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	81.7308	0.0000	85.5769	
PARTITION (0,1)	84.6154	0.0000	78.8462	
PARTITION (1,0)	81.7308	0.0000	79.8077	
PARTITION (1,1)	89.4231	0.0000	76.9231	
PARTITION (2,0)	84.6154	0.0000	80.7692	
PARTITION (2,1)	82.6923	0.0000	84.6154	
PARTITION (3,0)	79.8077	0.0000	83.6538	
PARTITION (3,1)	82.6923	0.0000	78.8462	
PARTITION (4,0)	77.8846	0.0000	83.6538	
PARTITION (4,1)	87.5000	0.0000	76.9231	
MEAN			83.2692	0.0000	80.9615	
STDEV			3.2521	0.0000	3.0346	
