				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	78.8462	2.4648	88.4615	
PARTITION (0,1)	85.5769	2.0124	82.6923	
PARTITION (1,0)	78.8462	1.9364	90.3846	
PARTITION (1,1)	87.5000	2.9796	88.4615	
PARTITION (2,0)	83.6538	2.6208	83.6538	
PARTITION (2,1)	80.7692	2.1060	87.5000	
PARTITION (3,0)	82.6923	2.9172	87.5000	
PARTITION (3,1)	84.6154	4.6498	86.5385	
PARTITION (4,0)	84.6154	2.3400	89.4231	
PARTITION (4,1)	79.8077	1.7940	80.7692	
MEAN			82.6923	2.5821	86.5385	
STDEV			2.8524	0.7880	2.9791	
