				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	95.4225	3.9624	95.4386	
PARTITION (0,1)	96.8421	4.2764	97.1831	
PARTITION (1,0)	95.0704	5.2572	96.8421	
PARTITION (1,1)	92.9825	4.4616	96.1268	
PARTITION (2,0)	93.3099	7.9716	97.5439	
PARTITION (2,1)	96.4912	9.8456	96.1268	
PARTITION (3,0)	93.3099	6.1776	97.8947	
PARTITION (3,1)	94.7368	4.1350	96.4789	
PARTITION (4,0)	95.0704	8.0410	98.2456	
PARTITION (4,1)	97.1930	4.6332	98.2394	
MEAN			95.0429	5.8762	97.0120	
STDEV			1.4300	1.9521	0.9207	
