				FITNESS	TIME	TRAIN FIT	
PARTITION (0,0)	79.8077	1.8876	88.4615	
PARTITION (0,1)	86.5385	1.9656	80.7692	
PARTITION (1,0)	83.6538	3.2916	91.3462	
PARTITION (1,1)	87.5000	2.2620	87.5000	
PARTITION (2,0)	82.6923	4.0872	85.5769	
PARTITION (2,1)	82.6923	1.8876	82.6923	
PARTITION (3,0)	84.6154	1.9032	87.5000	
PARTITION (3,1)	81.7308	4.6176	86.5385	
PARTITION (4,0)	79.8077	2.0904	91.3462	
PARTITION (4,1)	87.5000	1.9032	80.7692	
MEAN			83.6538	2.5896	86.2500	
STDEV			2.7196	0.9758	3.6500	
