				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	94.0141	97.1930	6.8286	
PARTITION (0,1)	95.7895	97.1831	11.5951	
PARTITION (1,0)	94.3662	97.5439	4.4323	
PARTITION (1,1)	96.4912	96.8310	5.1885	
PARTITION (2,0)	94.3662	96.1404	3.9498	
PARTITION (2,1)	94.0351	96.1268	5.0823	
PARTITION (3,0)	94.7183	98.2456	4.1412	
PARTITION (3,1)	96.8421	95.7747	4.3716	
PARTITION (4,0)	95.7747	96.1404	5.9963	
PARTITION (4,1)	94.3860	96.4789	4.1612	
MEAN			95.0783	96.7658	5.5747	
STDEV			0.9976	0.7355	2.1870	
