				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	85.5769	79.8077	0.0030	
PARTITION (0,1)	79.8077	84.6154	0.0030	
PARTITION (1,0)	78.8462	90.3846	0.0030	
PARTITION (1,1)	88.4615	85.5769	0.0030	
PARTITION (2,0)	78.8462	87.5000	0.0030	
PARTITION (2,1)	87.5000	87.5000	0.0030	
PARTITION (3,0)	78.8462	87.5000	0.0030	
PARTITION (3,1)	80.7692	85.5769	0.0030	
PARTITION (4,0)	85.5769	87.5000	0.0030	
PARTITION (4,1)	84.6154	86.5385	0.0030	
MEAN			82.8846	86.2500	0.0030	
STDEV			3.6437	2.6174	0.0000	
