				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	87.3913	84.3478	0.0000	
PARTITION (0,1)	85.2174	87.3913	0.0000	
PARTITION (1,0)	83.0435	82.1739	0.0000	
PARTITION (1,1)	82.1739	86.0870	0.0000	
PARTITION (2,0)	82.6087	80.4348	0.0000	
PARTITION (2,1)	82.6087	80.4348	0.0000	
PARTITION (3,0)	80.4348	80.8696	0.0000	
PARTITION (3,1)	84.3478	81.7391	0.0000	
PARTITION (4,0)	86.5217	78.6957	0.0000	
PARTITION (4,1)	79.1304	80.4348	0.0000	
MEAN			83.3478	82.2609	0.0000	
STDEV			2.4446	2.6505	0.0000	
