				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	97.1831	96.4912	5.0913	
PARTITION (0,1)	94.0351	97.5352	4.2032	
PARTITION (1,0)	95.7747	96.8421	4.9743	
PARTITION (1,1)	94.7368	97.8873	7.8282	
PARTITION (2,0)	95.0704	96.4912	4.2282	
PARTITION (2,1)	95.0877	97.1831	5.0453	
PARTITION (3,0)	95.4225	96.4912	7.4380	
PARTITION (3,1)	92.9825	97.5352	5.4663	
PARTITION (4,0)	96.8310	95.0877	8.3001	
PARTITION (4,1)	91.5789	98.5916	4.2812	
MEAN			94.8703	97.0136	5.6856	
STDEV			1.5971	0.9154	1.4869	
