				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	87.3913	93.0435	15.6939	
PARTITION (0,1)	83.4783	94.7826	15.8721	
PARTITION (1,0)	87.3913	90.8696	12.7499	
PARTITION (1,1)	82.1739	95.2174	9.6117	
PARTITION (2,0)	84.7826	93.0435	14.6166	
PARTITION (2,1)	85.2174	92.6087	14.2252	
PARTITION (3,0)	82.1739	93.4783	9.2935	
PARTITION (3,1)	86.0870	91.3043	16.0595	
PARTITION (4,0)	83.4783	90.8696	11.2842	
PARTITION (4,1)	84.3478	92.6087	9.6163	
MEAN			84.6522	92.7826	12.9023	
STDEV			1.8036	1.4180	2.6184	
