				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	96.4789	94.0351	0.0120	
PARTITION (0,1)	94.7368	96.4789	0.0120	
PARTITION (1,0)	96.8310	94.7368	0.0120	
PARTITION (1,1)	94.3860	95.7747	0.0140	
PARTITION (2,0)	95.0704	94.7368	0.0120	
PARTITION (2,1)	95.0877	94.7183	0.0120	
PARTITION (3,0)	95.7747	95.0877	0.0120	
PARTITION (3,1)	94.7368	96.1268	0.0130	
PARTITION (4,0)	96.8310	93.3333	0.0120	
PARTITION (4,1)	91.5789	96.8310	0.0120	
MEAN			95.1512	95.1859	0.0123	
STDEV			1.4661	1.0491	0.0006	
