				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	94.7183	95.4386	0.0000	
PARTITION (0,1)	96.1404	94.0141	0.0000	
PARTITION (1,0)	92.9577	97.5439	0.0000	
PARTITION (1,1)	97.1930	93.3099	0.0000	
PARTITION (2,0)	94.0141	95.0877	0.0000	
PARTITION (2,1)	94.3860	94.0141	0.0000	
PARTITION (3,0)	94.3662	93.6842	0.0000	
PARTITION (3,1)	94.7368	95.0704	0.0000	
PARTITION (4,0)	94.7183	94.7368	0.0000	
PARTITION (4,1)	95.4386	94.7183	0.0000	
MEAN			94.8669	94.7618	0.0000	
STDEV			1.1079	1.1311	0.0000	
