				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	82.6087	83.9130	0.0070	
PARTITION (0,1)	83.9130	82.6087	0.0070	
PARTITION (1,0)	83.9130	80.8696	0.0070	
PARTITION (1,1)	80.8696	83.9130	0.0070	
PARTITION (2,0)	83.0435	80.8696	0.0070	
PARTITION (2,1)	80.8696	83.0435	0.0070	
PARTITION (3,0)	88.6957	79.1304	0.0070	
PARTITION (3,1)	79.1304	88.6957	0.0070	
PARTITION (4,0)	80.4348	87.8261	0.0070	
PARTITION (4,1)	87.8261	80.4348	0.0070	
MEAN			83.1304	83.1304	0.0070	
STDEV			2.9669	2.9669	0.0000	
