				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	83.6538	79.8077	0.0000	
PARTITION (0,1)	87.5000	83.6538	0.0000	
PARTITION (1,0)	87.5000	76.9231	0.0000	
PARTITION (1,1)	77.8846	85.5769	0.0000	
PARTITION (2,0)	84.6154	78.8462	0.0000	
PARTITION (2,1)	83.6538	87.5000	0.0000	
PARTITION (3,0)	86.5385	85.5769	0.0000	
PARTITION (3,1)	84.6154	89.4231	0.0000	
PARTITION (4,0)	83.6538	87.5000	0.0000	
PARTITION (4,1)	85.5769	81.7308	0.0000	
MEAN			84.5192	83.6538	0.0000	
STDEV			2.6313	3.9645	0.0000	
