				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	83.6538	93.2692	2.6512	
PARTITION (0,1)	87.5000	90.3846	1.9821	
PARTITION (1,0)	85.5769	89.4231	1.9871	
PARTITION (1,1)	78.8462	93.2692	2.3621	
PARTITION (2,0)	82.6923	91.3462	2.8002	
PARTITION (2,1)	79.8077	91.3462	2.4321	
PARTITION (3,0)	86.5385	92.3077	2.0691	
PARTITION (3,1)	82.6923	96.1538	2.9602	
PARTITION (4,0)	82.6923	94.2308	1.9861	
PARTITION (4,1)	90.3846	88.4615	1.9021	
MEAN			84.0385	92.0192	2.3132	
STDEV			3.3364	2.1949	0.3658	
