				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	96.4789	94.7368	0.0120	
PARTITION (0,1)	95.0877	94.7183	0.0120	
PARTITION (1,0)	96.1268	95.0877	0.0120	
PARTITION (1,1)	95.0877	96.1268	0.0120	
PARTITION (2,0)	94.0141	96.1404	0.0120	
PARTITION (2,1)	96.8421	94.0141	0.0130	
PARTITION (3,0)	95.7747	96.1404	0.0130	
PARTITION (3,1)	95.0877	96.8310	0.0130	
PARTITION (4,0)	97.1831	93.3333	0.0140	
PARTITION (4,1)	93.6842	96.8310	0.0130	
MEAN			95.5367	95.3960	0.0126	
STDEV			1.0982	1.1362	0.0007	
