				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	94.0141	96.8421	4.8823	
PARTITION (0,1)	94.7368	97.5352	3.9124	
PARTITION (1,0)	96.8310	97.1930	6.1794	
PARTITION (1,1)	94.7368	97.1831	7.6694	
PARTITION (2,0)	93.3099	98.2456	5.4483	
PARTITION (2,1)	96.8421	95.0704	7.0944	
PARTITION (3,0)	95.7747	97.5439	4.8655	
PARTITION (3,1)	95.7895	96.4789	4.8563	
PARTITION (4,0)	96.8310	95.4386	6.1874	
PARTITION (4,1)	94.7368	98.5916	7.6484	
MEAN			95.3603	97.0122	5.8744	
STDEV			1.1854	1.0579	1.2296	
