				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	84.6154	90.3846	0.0030	
PARTITION (0,1)	86.5385	84.6154	0.0020	
PARTITION (1,0)	86.5385	81.7308	0.0030	
PARTITION (1,1)	75.9615	87.5000	0.0030	
PARTITION (2,0)	83.6538	86.5385	0.0030	
PARTITION (2,1)	78.8462	86.5385	0.0030	
PARTITION (3,0)	86.5385	85.5769	0.0030	
PARTITION (3,1)	82.6923	91.3462	0.0030	
PARTITION (4,0)	83.6538	89.4231	0.0030	
PARTITION (4,1)	91.3462	83.6538	0.0030	
MEAN			84.0385	86.7308	0.0029	
STDEV			4.0839	2.8783	0.0003	
