				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	95.7747	94.7368	0.0070	
PARTITION (0,1)	94.7368	95.7747	0.0060	
PARTITION (1,0)	95.0704	96.4912	0.0060	
PARTITION (1,1)	96.4912	95.0704	0.0060	
PARTITION (2,0)	95.0704	94.0351	0.0070	
PARTITION (2,1)	94.0351	95.0704	0.0070	
PARTITION (3,0)	94.7183	97.1930	0.0060	
PARTITION (3,1)	97.1930	94.7183	0.0060	
PARTITION (4,0)	96.1268	93.6842	0.0070	
PARTITION (4,1)	93.6842	96.1268	0.0060	
MEAN			95.2901	95.2901	0.0064	
STDEV			1.0440	1.0440	0.0005	
