				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	78.2609	84.7826	0.0070	
PARTITION (0,1)	84.7826	78.2609	0.0070	
PARTITION (1,0)	87.3913	82.6087	0.0080	
PARTITION (1,1)	82.6087	87.3913	0.0070	
PARTITION (2,0)	82.6087	84.3478	0.0070	
PARTITION (2,1)	84.3478	82.6087	0.0070	
PARTITION (3,0)	77.8261	88.2609	0.0070	
PARTITION (3,1)	88.2609	77.8261	0.0070	
PARTITION (4,0)	86.0870	78.6957	0.0060	
PARTITION (4,1)	78.6957	86.0870	0.0070	
MEAN			83.0870	83.0870	0.0070	
STDEV			3.5982	3.5982	0.0004	
