				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	95.4225	94.7368	0.0110	
PARTITION (0,1)	95.4386	95.4225	0.0120	
PARTITION (1,0)	95.0704	97.5439	0.0120	
PARTITION (1,1)	95.7895	96.4789	0.0130	
PARTITION (2,0)	95.4225	94.7368	0.0130	
PARTITION (2,1)	94.3860	95.0704	0.0120	
PARTITION (3,0)	95.7747	98.5965	0.0120	
PARTITION (3,1)	97.5439	96.1268	0.0120	
PARTITION (4,0)	96.1268	93.6842	0.0130	
PARTITION (4,1)	94.7368	96.1268	0.0120	
MEAN			95.5712	95.8524	0.0122	
STDEV			0.8185	1.3754	0.0006	
