				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	81.7308	83.6538	0.0010	
PARTITION (0,1)	83.6538	81.7308	0.0010	
PARTITION (1,0)	87.5000	75.9615	0.0010	
PARTITION (1,1)	75.9615	87.5000	0.0010	
PARTITION (2,0)	84.6154	79.8077	0.0010	
PARTITION (2,1)	79.8077	84.6154	0.0010	
PARTITION (3,0)	84.6154	82.6923	0.0010	
PARTITION (3,1)	82.6923	84.6154	0.0010	
PARTITION (4,0)	82.6923	90.3846	0.0010	
PARTITION (4,1)	90.3846	82.6923	0.0020	
MEAN			83.3654	83.3654	0.0011	
STDEV			3.7500	3.7500	0.0003	
