				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	85.2174	86.9565	0.0150	
PARTITION (0,1)	85.6522	86.9565	0.0130	
PARTITION (1,0)	85.6522	88.2609	0.0130	
PARTITION (1,1)	85.6522	86.9565	0.0130	
PARTITION (2,0)	88.6957	86.0870	0.0130	
PARTITION (2,1)	80.8696	88.2609	0.0130	
PARTITION (3,0)	89.1304	82.6087	0.0130	
PARTITION (3,1)	81.7391	88.6957	0.0130	
PARTITION (4,0)	85.6522	90.8696	0.0120	
PARTITION (4,1)	86.5217	87.3913	0.0120	
MEAN			85.4783	87.3043	0.0130	
STDEV			2.4536	2.0097	0.0008	
