				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	84.6154	89.4231	3.4172	
PARTITION (0,1)	82.6923	93.2692	1.9071	
PARTITION (1,0)	77.8846	93.2692	2.8422	
PARTITION (1,1)	86.5385	90.3846	2.0301	
PARTITION (2,0)	85.5769	91.3462	2.7822	
PARTITION (2,1)	82.6923	93.2692	1.9631	
PARTITION (3,0)	85.5769	93.2692	2.1281	
PARTITION (3,1)	83.6538	90.3846	3.3502	
PARTITION (4,0)	84.6154	92.3077	2.8492	
PARTITION (4,1)	78.8462	92.3077	2.1751	
MEAN			83.2692	91.9231	2.5444	
STDEV			2.7264	1.3732	0.5447	
