				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	96.1268	96.1404	0.0060	
PARTITION (0,1)	96.1404	96.1268	0.0080	
PARTITION (1,0)	96.4789	94.3860	0.0060	
PARTITION (1,1)	94.3860	96.4789	0.0060	
PARTITION (2,0)	95.4225	94.7368	0.0060	
PARTITION (2,1)	94.7368	95.4225	0.0060	
PARTITION (3,0)	95.4225	96.1404	0.0060	
PARTITION (3,1)	96.1404	95.4225	0.0060	
PARTITION (4,0)	95.0704	94.7368	0.0060	
PARTITION (4,1)	94.7368	95.0704	0.0080	
MEAN			95.4661	95.4661	0.0064	
STDEV			0.6903	0.6903	0.0008	
