				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	94.3662	95.0877	0.0000	
PARTITION (0,1)	95.7895	96.8310	0.0000	
PARTITION (1,0)	96.1268	92.6316	0.0000	
PARTITION (1,1)	94.0351	96.8310	0.0000	
PARTITION (2,0)	94.0141	94.3860	0.0000	
PARTITION (2,1)	93.6842	93.6620	0.0000	
PARTITION (3,0)	94.7183	96.1404	0.0000	
PARTITION (3,1)	96.4912	95.4225	0.0000	
PARTITION (4,0)	95.7747	94.0351	0.0000	
PARTITION (4,1)	94.3860	92.6056	0.0000	
MEAN			94.9386	94.7633	0.0000	
STDEV			0.9571	1.4856	0.0000	
