				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	84.6154	77.8846	0.0020	
PARTITION (0,1)	77.8846	84.6154	0.0020	
PARTITION (1,0)	81.7308	82.6923	0.0010	
PARTITION (1,1)	82.6923	81.7308	0.0010	
PARTITION (2,0)	82.6923	79.8077	0.0020	
PARTITION (2,1)	79.8077	82.6923	0.0020	
PARTITION (3,0)	81.7308	85.5769	0.0020	
PARTITION (3,1)	85.5769	81.7308	0.0020	
PARTITION (4,0)	79.8077	80.7692	0.0010	
PARTITION (4,1)	80.7692	79.8077	0.0010	
MEAN			81.7308	81.7308	0.0016	
STDEV			2.1929	2.1929	0.0005	
