				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	81.7308	92.3077	3.1072	
PARTITION (0,1)	88.4615	88.4615	4.0062	
PARTITION (1,0)	80.7692	91.3462	2.5041	
PARTITION (1,1)	86.5385	88.4615	2.1323	
PARTITION (2,0)	76.9231	87.5000	2.5881	
PARTITION (2,1)	84.6154	91.3462	3.6752	
PARTITION (3,0)	79.8077	86.5385	2.0877	
PARTITION (3,1)	76.9231	95.1923	2.1911	
PARTITION (4,0)	81.7308	87.5000	2.1251	
PARTITION (4,1)	75.9615	90.3846	3.4912	
MEAN			81.3462	89.9038	2.7908	
STDEV			3.9924	2.5531	0.6859	
