				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	93.3099	95.4386	0.0070	
PARTITION (0,1)	95.4386	93.3099	0.0070	
PARTITION (1,0)	95.0704	94.7368	0.0070	
PARTITION (1,1)	94.7368	95.0704	0.0070	
PARTITION (2,0)	96.8310	94.3860	0.0070	
PARTITION (2,1)	94.3860	96.8310	0.0060	
PARTITION (3,0)	96.8310	94.7368	0.0060	
PARTITION (3,1)	94.7368	96.8310	0.0060	
PARTITION (4,0)	94.3662	96.4912	0.0060	
PARTITION (4,1)	96.4912	94.3662	0.0070	
MEAN			95.2198	95.2198	0.0066	
STDEV			1.1137	1.1137	0.0005	
