				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	80.7692	91.3462	1.8971	
PARTITION (0,1)	87.5000	83.6538	2.1481	
PARTITION (1,0)	76.9231	89.4231	1.9851	
PARTITION (1,1)	81.7308	82.6923	1.8931	
PARTITION (2,0)	77.8846	88.4615	1.8041	
PARTITION (2,1)	86.5385	80.7692	1.8721	
PARTITION (3,0)	83.6538	87.5000	3.4722	
PARTITION (3,1)	76.9231	90.3846	2.5467	
PARTITION (4,0)	83.6538	88.4615	2.1621	
PARTITION (4,1)	78.8462	88.4615	1.8771	
MEAN			81.4423	87.1154	2.1658	
STDEV			3.6502	3.3363	0.4829	
