				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	92.6056	97.5439	5.2623	
PARTITION (0,1)	97.1930	95.0704	4.3492	
PARTITION (1,0)	96.4789	96.4912	4.5365	
PARTITION (1,1)	94.7368	97.8873	8.5265	
PARTITION (2,0)	96.1268	96.4912	4.8283	
PARTITION (2,1)	94.3860	97.5352	4.8353	
PARTITION (3,0)	96.1268	97.5439	7.4824	
PARTITION (3,1)	93.3333	97.8873	5.3603	
PARTITION (4,0)	96.1268	97.1930	5.4503	
PARTITION (4,1)	95.0877	96.8310	6.5224	
MEAN			95.2202	97.0474	5.7153	
STDEV			1.3881	0.8215	1.2998	
