				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	93.6620	96.1404	0.0120	
PARTITION (0,1)	96.4912	92.9577	0.0120	
PARTITION (1,0)	95.0704	92.9825	0.0130	
PARTITION (1,1)	93.6842	94.3662	0.0130	
PARTITION (2,0)	95.7747	94.3860	0.0120	
PARTITION (2,1)	95.0877	95.7747	0.0120	
PARTITION (3,0)	95.7747	94.0351	0.0120	
PARTITION (3,1)	94.3860	95.4225	0.0130	
PARTITION (4,0)	94.7183	94.7368	0.0130	
PARTITION (4,1)	95.0877	95.0704	0.0130	
MEAN			94.9737	94.5872	0.0125	
STDEV			0.8615	1.0198	0.0005	
