				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	81.7308	90.3846	0.0000	
PARTITION (0,1)	86.5385	82.6923	0.0000	
PARTITION (1,0)	79.8077	85.5769	0.0000	
PARTITION (1,1)	81.7308	77.8846	0.0000	
PARTITION (2,0)	77.8846	88.4615	0.0000	
PARTITION (2,1)	87.5000	75.0000	0.0000	
PARTITION (3,0)	83.6538	81.7308	0.0000	
PARTITION (3,1)	81.7308	80.7692	0.0000	
PARTITION (4,0)	82.6923	84.6154	0.0000	
PARTITION (4,1)	77.8846	86.5385	0.0000	
MEAN			82.1154	83.3654	0.0000	
STDEV			3.0468	4.4906	0.0000	
