				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	92.9577	97.8947	4.2342	
PARTITION (0,1)	96.1404	95.0704	5.9425	
PARTITION (1,0)	95.4225	94.3860	4.4963	
PARTITION (1,1)	93.3333	96.8310	7.6204	
PARTITION (2,0)	95.7747	95.4386	6.6562	
PARTITION (2,1)	94.0351	97.1831	4.9923	
PARTITION (3,0)	95.4225	96.4912	6.1145	
PARTITION (3,1)	94.3860	97.1831	3.8742	
PARTITION (4,0)	95.0704	98.2456	8.5877	
PARTITION (4,1)	96.1404	96.8310	5.5343	
MEAN			94.8683	96.5555	5.8053	
STDEV			1.0789	1.1726	1.4325	
