				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	96.8310	96.1404	0.0060	
PARTITION (0,1)	96.1404	96.8310	0.0070	
PARTITION (1,0)	94.0141	94.3860	0.0060	
PARTITION (1,1)	94.3860	94.0141	0.0060	
PARTITION (2,0)	94.3662	94.3860	0.0060	
PARTITION (2,1)	94.3860	94.3662	0.0060	
PARTITION (3,0)	95.7747	93.6842	0.0060	
PARTITION (3,1)	93.6842	95.7747	0.0060	
PARTITION (4,0)	95.0704	94.3860	0.0060	
PARTITION (4,1)	94.3860	95.0704	0.0070	
MEAN			94.9039	94.9039	0.0062	
STDEV			0.9693	0.9693	0.0004	
