				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	83.0435	78.6957	0.0000	
PARTITION (0,1)	76.5217	83.9130	0.0000	
PARTITION (1,0)	87.3913	78.6957	0.0000	
PARTITION (1,1)	81.7391	86.5217	0.0000	
PARTITION (2,0)	88.2609	82.6087	0.0000	
PARTITION (2,1)	81.7391	83.0435	0.0000	
PARTITION (3,0)	86.5217	83.4783	0.0000	
PARTITION (3,1)	83.9130	83.4783	0.0000	
PARTITION (4,0)	83.4783	85.6522	0.0000	
PARTITION (4,1)	84.7826	80.4348	0.0000	
MEAN			83.7391	82.6522	0.0000	
STDEV			3.2140	2.5162	0.0000	
