				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	96.4789	97.5439	3.9582	
PARTITION (0,1)	94.7368	97.5352	4.3178	
PARTITION (1,0)	93.6620	96.8421	7.8114	
PARTITION (1,1)	94.7368	96.1268	5.9693	
PARTITION (2,0)	94.3662	95.7895	4.0942	
PARTITION (2,1)	95.0877	95.4225	4.3342	
PARTITION (3,0)	97.1831	95.7895	4.8943	
PARTITION (3,1)	94.0351	97.8873	7.9335	
PARTITION (4,0)	94.7183	96.4912	5.4233	
PARTITION (4,1)	95.7895	96.1268	4.4893	
MEAN			95.0794	96.5555	5.3226	
STDEV			1.0416	0.8143	1.4026	
