				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	76.9231	87.5000	1.9267	
PARTITION (0,1)	85.5769	82.6923	4.0612	
PARTITION (1,0)	85.5769	85.5769	3.5662	
PARTITION (1,1)	81.7308	87.5000	1.9381	
PARTITION (2,0)	80.7692	85.5769	1.9171	
PARTITION (2,1)	86.5385	83.6538	3.2452	
PARTITION (3,0)	83.6538	90.3846	2.3581	
PARTITION (3,1)	88.4615	87.5000	2.4481	
PARTITION (4,0)	79.8077	87.5000	3.3292	
PARTITION (4,1)	82.6923	83.6538	3.2322	
MEAN			83.1731	86.1538	2.8022	
STDEV			3.3098	2.2426	0.7380	
