				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	93.3099	98.5965	5.3423	
PARTITION (0,1)	95.7895	96.1268	4.4975	
PARTITION (1,0)	94.3662	95.7895	4.9769	
PARTITION (1,1)	94.3860	96.8310	7.2490	
PARTITION (2,0)	94.0141	97.8947	4.3758	
PARTITION (2,1)	97.5439	95.7747	4.3118	
PARTITION (3,0)	95.4225	96.4912	6.0563	
PARTITION (3,1)	95.4386	96.4789	6.4172	
PARTITION (4,0)	96.1268	97.8947	4.6123	
PARTITION (4,1)	94.0351	97.8873	5.4233	
MEAN			95.0432	96.9765	5.3262	
STDEV			1.1941	0.9607	0.9317	
