				FITNESS	TRAIN FIT	TIME	
PARTITION (0,0)	82.1739	83.4783	14.3838	
PARTITION (0,1)	77.3913	91.3043	22.8165	
PARTITION (1,0)	86.9565	87.8261	11.9913	
PARTITION (1,1)	80.0000	93.4783	11.9389	
PARTITION (2,0)	84.7826	90.0000	19.9479	
PARTITION (2,1)	79.5652	91.3043	9.9766	
PARTITION (3,0)	86.0870	89.1304	14.7832	
PARTITION (3,1)	83.0435	90.8696	20.9712	
PARTITION (4,0)	80.0000	90.0000	9.2341	
PARTITION (4,1)	83.9130	90.4348	10.7716	
MEAN			82.3913	89.7826	14.6815	
STDEV			2.9569	2.5296	4.6414	
